10,4.8092346996276
10.015625,4.81041223024294
10.03125,5.03968155538784
10.046875,5.46114123847928
10.0625,6.05785552177235
10.078125,6.73260734463018
10.09375,7.37029526471176
10.109375,7.73392347831784
10.125,7.45506941603592
10.140625,6.42706449802791
10.15625,5.16096190847723
10.171875,4.19948574490618
10.1875,3.53110353100105
10.203125,3.1250916051407
10.21875,2.87956530413484
10.234375,2.72942624271431
10.25,2.61912478059294
10.265625,2.53944799898112
10.28125,2.49089479007575
10.296875,2.45365346669568
10.3125,2.43547209971622
10.328125,2.41344230987467
10.34375,2.38648623274185
10.359375,2.36992544318952
10.375,2.33998870500181
10.390625,2.30349712436971
10.40625,2.26693860731946
10.421875,2.21652417508631
10.4375,2.16166791820883
10.453125,2.12891018825054
10.46875,2.11803714534353
10.484375,2.12762304848002
10.5,2.0884858058552
10.515625,2.13086598945399
10.53125,2.12569309564153
10.546875,2.09995660461753
10.5625,2.06766309325091
10.578125,2.03326737809468
10.59375,2.00344553281925
10.609375,1.97493559329483
10.625,1.91458858133196
10.640625,1.8704792165496
10.65625,1.84457494761647
10.671875,1.83766667908848
10.6875,1.84240266103098
10.703125,1.83732697871594
10.71875,1.83443950185021
10.734375,1.84516655156587
10.75,1.84181753756181
10.765625,1.9046810183166
10.78125,1.92309615901255
10.796875,1.77825489545285
10.8125,1.61383002463353
10.828125,1.53890691204794
10.84375,1.50144008616927
10.859375,1.48563909348368
10.875,1.47044153121166
10.890625,1.46547447364138
10.90625,1.45436813338889
10.921875,1.44351788813365
10.9375,1.4297355389759
10.953125,1.40871426833462
10.96875,1.37160500432262
10.984375,1.29827405635617
11,1.20043453934022
11,1.20043453934022
11.015625,1.170867493517
11.03125,1.24278972416921
11.046875,1.34457014925092
11.0625,1.39766645674621
11.078125,1.3626686751549
11.09375,1.02705018317966
11.109375,0.842503631746542
11.125,0.765078948206519
11.140625,0.720232895257642
11.15625,0.687010503347881
11.171875,0.65900839399295
11.1875,0.639365248261811
11.203125,0.624739728630124
11.21875,0.618165854258498
11.234375,0.617090616088037
11.25,0.615650570601033
11.265625,0.620181684139421
11.28125,0.626359906281783
11.296875,0.631812294395154
11.3125,0.63990204882311
11.328125,0.641022826502207
11.34375,0.636949156954692
11.359375,0.627991472253369
11.375,0.620847040262164
11.390625,0.607720638417448
11.40625,0.60735878054975
11.421875,0.598866821839742
11.4375,0.590020718490452
11.453125,0.583242211755594
11.46875,0.576148585865839
11.484375,0.566369773230744
11.5,0.542732100776009
11.515625,0.531014005867065
11.53125,0.528890975522018
11.546875,0.529720376784493
11.5625,0.533896757960961
11.578125,0.54118381802283
11.59375,0.547579132851293
11.609375,0.5570943738134
11.625,0.564731714996981
11.640625,0.558741361772243
11.65625,0.547586079381959
11.671875,0.550908666393926
11.6875,0.559302212059099
11.703125,0.558011441840047
11.71875,0.498972825778307
11.734375,0.496885702788387
11.75,0.481639151406693
11.765625,0.467226831123055
11.78125,0.454571389716869
11.796875,0.443002594157406
11.8125,0.432574541567346
11.828125,0.422518394015247
11.84375,0.414497204503298
11.859375,0.406224484309507
11.875,0.400535408328571
11.890625,0.392873140705534
11.90625,0.384259073056537
11.921875,0.376680629226625
11.9375,0.367206049147377
11.953125,0.355228689572068
11.96875,0.344988277472801
11.984375,0.330705660580891
12,0.325483563209189
12,0.325483563209189
12.015625,0.316673197430954
12.03125,0.303610229453257
12.046875,0.293233361743205
12.0625,0.281148096866645
